ID,Product Name,Units Per Case
e6bb948f-b33e-4b20-b0b9-11d8ed31425c,Claybourne Co. - Granddaddy Quin 3.5g,16
a7c99452-d816-400e-94db-290e068a22ec,Claybourne Co. - The Judge Gold Cuts 3.5g,16
233e925c-2cb6-45b3-89ae-f021f54e26b3,Claybourne Co. - GMO 7g,16
097eb760-d282-43d7-89f9-7bdbaaa1c221,Claybourne Co. - Mule Fuel x Blue Dream Power Pack 4.5g,20
a41bb6b0-f35f-4272-a3a8-3cabe8879a2c,Froot - Sample - Sour Blue Razz Gummies 100mg,1
b86a5461-4c4d-43b8-98e2-7f05dc7b7ba8,Maven - Sample - Honey Lemon Hibiscus Preroll 1g,30
22f8a7ea-f0f6-43c7-a62c-50e2287133a6,Do not use Stiiizy - 40 Mini Preroll Blue Dream 2.5g,10
b72a7f9b-a7e4-4200-bf2a-d168fb1b92a0,Ghost Pack - Sample - Smurfz 1.5g,
acd7d72b-5220-484f-8fb2-558f0a06d8c2,Ghost Pack - SFV Sherbert 3.5g,32
5d487dfe-d41f-4860-bd82-46c8c30c1123,West Coast Cure - Cherry Punch Live Resin Badder 1g,10
12f8df2c-6c63-4540-bae1-22d6fb60aa38,Lokaal - OG Kush 3.5g,32
0b7b91ec-4088-4d0b-b074-d756187e70bb,West Coast Cure - Sherbet Haze Premium Bag 3.5g,16
23f9de61-21f0-4be8-8311-d012271401f2,West Coast Cure - Sweet Tea Smalls 7g,16
2aa95ab4-9e5e-4449-a6b0-389baf7d16c9,West Coast Cure - SFV OG Preroll 1g,10
acb4a5e0-e0c3-4d31-b0e2-dccfcd695ae7,West Coast Cure - Wookies Preroll 1g,10
ce6c3b96-37a9-44f4-9677-ce5ae6cd6f26,West Coast Cure - Venom OG Sauce 1g,10
b19b7353-0879-466d-b246-98060d402473,West Coast Cure - WCC OG Preroll 1g,10
2ef21d4b-5047-4677-8185-605765a2276c,Stiiizy - 2:1 THC:CBN Midnight Berry Gummies,10
074b8e4b-07da-4133-a6da-13b943c0100a,West Coast Cure - Sample - Lemon Royale Premium Bag 3.5g,16
5ec905a9-8bc1-4213-9c9f-c5f67d285a76,West Coast Cure - Sample - SFV OG Live Resin Sugar 1g,10
d307731f-9f02-40b2-8792-82a945389b54,West Coast Cure - Sample - Sour Sherbet Live Resin Sauce 1g,10
2ab549d7-baa3-462f-8349-6f8f621aa783,West Coast Cure - Sample - Kush Mints  3.5g,16
bda5b286-a152-4f43-87f5-ad5bb84d80bb,West Coast Cure - Sample - Grapefruit 3.5g,16
28684139-a95e-4c13-b824-8f09851900e1,West Coast Cure - Glazed Apricot Live Resin Badder 1g,10
7357fa55-d14b-49ef-bfca-11caa56c7374,West Coast Cure - Gorilla Zkittlez  Live Resin Sugar 1g,10
64797cb9-1f83-4202-8ea5-e04ec4f50a35,West Coast Cure - Cereal Milk Jefferey Infused Preroll 1.2g,10
27b42de9-dd3c-4fec-b0a6-eac182f67fbd,West Coast Cure - Oreo Runtz Smalls 7g,16
a4750e1c-3d90-4b2a-89be-ab14bba84088,West Coast Cure - Jealousy Live Resin Badder 1g,10
70bd4cf8-299f-4859-97d5-c733fc28c853,West Coast Cure - Fatso Live Resin Badder 1g,10
deb65df8-9eb0-47e5-9854-0f3693c0aef3,West Coast Cure - Gas OG Live Resin Sugar 1g,10
e12a64ef-7fbe-46c7-aa3e-36a0bc1d6939,West Coast Cure - First Class Funk Live Resin Sugar 1g,10
c8dc9bc5-3c22-402b-ba22-482e342d787f,West Coast Cure - Orange Creamsicle Live Resin Sugar 1g,10
283d77e8-1d1e-4494-9168-1507b79b8b61,West Coast Cure - Pink Cookies Live Resin Sugar 1g,10
eb12e160-a7f0-4d15-8c1f-65017a7a504b,West Coast Cure - Fruit Gushers Live Resin Badder 1g,10
b54bf17a-6cf9-4853-83e8-9b18106db962,West Coast Cure - London Pound Cake Preroll 1g,10
fd9c640d-f0b4-40f6-b7e2-7e25a2c150f8,West Coast Cure - Mango Haze Jefferey Infused Preroll 5pk 3.25g,10
c4218335-cdda-44d9-a7e4-55443dce6924,West Coast Cure - Garlic Cocktail Cold Cure Live Rosin Badder 1g,6
e3fb87d5-05dc-4675-9402-c69b261b09f2,West Coast Cure - Peach Z Smalls 7g,16
5a9dfbee-830e-4937-895e-e3f5401dce07,West Coast Cure - Sample - Jack The Ripper 3.5g,
3871635f-0e34-48a4-967c-6473bde6acc6,West Coast Cure - Milk & Cookies Premium Bag 3.5g,16
fe87a61e-308e-4213-9d0e-b2f8902503f4,West Coast Cure - Key Lime Jack Premium Bag 14g,16
9935c9f7-2bf9-486e-9975-d26a1ee78dda,West Coast Cure - Mango Haze Vape 1g,10
c30241bd-3ecf-44b2-962f-42de7ebd8d2a,West Coast Cure - Foreign Glue Preroll 1g,10
2475aab7-4ef0-4049-9f0c-c4ec1539ff5b,West Coast Cure - Sample - Blackberry Kush Jefferey Infused Preroll 1.2g,10
1ac5519b-27b2-4454-a161-05c65590cfa8,West Coast Cure - Sample - Jokerz Gelato Smalls 7g,
6e5001b4-f9c8-4eb0-9bd9-f060bb63eecd,West Coast Cure - Banana OG Jefferey Infused Preroll 1.2g,10
e1a450a0-75ae-49ec-bbf2-cb8c25d01a70,Kurvana - Sample - Lemon Walker Diamonds Carbon21 Disposable .5g,
739225e9-9bfb-4ddd-a008-6739a74b08bc,West Coast Cure - Animal Cookies Preroll 1g,10
bc9640f5-dd9c-4a42-81ac-41a697c77e57,Do Not Use Fog City Farms - Strawberry Jam Preroll 1.5g,30
d64e0f0a-234c-4007-92d0-092c81192dc1,West Coast Cure - Blueberry Haze Jefferey Infused Preroll 5pk 3.25g,10
9d68917b-4fe2-4885-9a54-2e1a279bfce0,West Coast Cure - Alien Cookies Live Resin Sauce 1g,10
feec2398-6a4a-49bd-8025-96f0d8b39f96,Lime - Strawberry Cough Infused Lil' Limes Preroll 5pk 3g,20
46bec61f-ac25-475e-b4da-68330ddc89bc,Jeeter - Sour Tsunami Infused XL Preroll 2g,10
8beb85b0-1359-4366-94b7-b1c6c0149c7f,Traditional - Bubblegum Gelato Hash Hole Infused Preroll 1.8g,5
812cfe31-d11c-4348-a40b-a6f32a98f07d,Jeeter - Modified Grapes Live Resin Disposable .5g,10
f07a1b07-26f4-48b1-b8ea-69073cd232b8,Jeeter - Strawberry Sour Diesel Infused XL Preroll 2g,10
e79eee02-ee75-4034-91f1-d7a6993f239b,Fog City Farms - Lemon Cherry Gelato 3.5g,16
ffbc4218-6e5a-4298-8779-7f4cfe28a356,Presidential - Classic Moonrocks 1g,25
244fbafa-f198-4316-833b-11734a6310e2,Maven - Sample - Cherry  Gas 3.5g,32
c5afb4d3-86e0-4273-9f26-8013e7dacf0b,Ghost Pack - Snow Bunny 3.5g,32
572728cb-930c-45a1-a9d1-be14d0193461,Ghost Pack - Watermelon J1 3.5g,32
b6b25798-16b2-49a2-8586-6785b29ac69f,Fog City Farms - Purple Oasis 3.5g,16
38546575-7d3a-4f7f-89bb-5c407ab26ccf,Fog City Farms - Sample - Purple Oasis 3.5g,
48a76579-e9a5-4d62-a0dc-3a69b8662a36,Froot - M.Y. Sleep 5:2 THC:CBN 100mg,50
daff71a8-4ccd-442b-a186-19a8cc26d0be,Maven - Sample - Honey Lemon Hibiscus 1g,32
8ba491c4-b05d-44a9-8e6b-f0f47de5d084,Jeeter - Bubba Gum Liquid Diamond Vape 1g,25
1836168b-807d-4f21-9cd4-10506cf30b57,Uncle Arnie's - Sample - Blueberry Night Cap 20:1 THC/CBN 100mg,24
79c63f58-ccff-46b0-9e7c-066981667531,West Coast Cure - Sticky Tart Smalls 7g,16
5234f140-97d1-42f4-827a-020e65962caf,Uncle Arnie's - Sample - Smacking Apple 100mg,24
bb3db4c9-26aa-49d0-9f77-48b78cc3f5a1,Maven - Sample - Orange Bellini 3.5g,
87c740ef-354a-42a5-927b-924fcb4227b5,Maven - Orange Bellini 3.5g,32
1c56b006-a68b-45dd-a27c-b30a6e9878dd,Maven - Sample - Black Diamond X 3.5g,32
0480c7e4-c4e3-491c-962a-bc4eac222554,Uncle Arnie's - Sample - Sweet Peach Iced Tea 100mg,24
aa1e7651-fad5-4537-b5ed-320eeb748e9f,Stiiizy - Cherry Cake Live Resin Pod 1g,5
900e1c82-f863-459c-8368-9c6f2b6f4390,Maven - Blueberry Skittles Preroll 5pk,30
bd801860-26a7-41a3-b2f8-79878794acbf,New Normal - Sample - Grease Gun 1g,
330d8c48-11d7-449e-8ece-57628a41f1e9,Maven - Black Diamond X 3.5g,32
44eb4a29-d5f4-4948-8348-932fe8254649,New Normal - Sample - Strawberry Cough 1g,
9b76a87e-ef38-4b31-b2e5-e310c80f8e05,West Coast Cure - Gelato Mintz Premium Bag 14g,16
3784ffe8-9ca5-4b34-8c31-f185adebd420,Stiiizy - Cherry Gelato Live Resin Pod .5g,5
f33a074d-024c-4368-8cbc-b995300bfb50,Claybourne Co. - Sunset Sherbet 3.5g,16
aeb3f6d7-56fb-43ad-b88b-fc13b7d22137,West Coast Cure - Georgia Pie Premium Bag 14g,16
0bd03622-eac8-4f6b-ad34-0bd08d96414a,Stiiizy - Pink Razz Slushie Live Resin Diamonds 1g,5
569929d9-59d1-4ac1-88a9-e90aad3e54a2,Stiiizy - Sunset Gelato Live Resin 1g,10
ad3d5727-a40f-4555-bb4a-002485afcad7,Stiiizy - Raspberry Cough Live Resin Diamonds 1g,10
ef2dd0b0-4796-41fd-8b0e-dbbd1fec6d31,Stiiizy - Rainbow Kush Live Resin Pod .5g,5
2c3adde2-1a79-40c7-bab2-d06fa76c1e77,Stiiizy - Sample - Black - Sherbbles 3.5g,20
ddbc1606-c910-48f9-be0d-10d567920eea,Almora - Sample - Green Apple & Yuzu gummies 100mg,10
f0360c8b-e1bd-48df-9c2f-fe76169ba8cd,Paper Planes - Georgia Pie Shatter 1g,10
70f57513-c81f-474a-86aa-cf3bb4e06519,Paper Planes - PBB Shatter 1g,10
73b8bae6-d181-43d6-b4ef-f1cd180b6210,Haven - Civic Collection - I love LA Hoodie v2 (XXL),1
c7f95a4e-029d-4b41-ba13-b06b37636386,Haven - Main Collection - Ashtray,1
cf26bf1c-15ff-4ec5-bb96-9a983fdc97ed,Haven - Main Collection - Battery,1
320d671f-904d-4469-8f70-798a27b4a660,Haven - Civic Collection - Inland Empire Shirt (3XL),1
749ea15b-8709-4153-af38-1144c4ab9a38,Haven - Civic Collection - Central Valley Hoodie (XL),1
acf6cbfb-7a3c-4ebb-a26e-7c3db0cfa799,Haven - Civic Collection - I love IE Zip Up Hoodie (XXL),1
10cd40fd-c5ac-4f13-bf5b-085df9d15d84,Haven - Civic Collection - Central Valley Hoodie (3XL),1
93000d8e-2336-413f-b300-6f0caa66a5c9,Haven - Civic Collection - I love LA Hoodie v2 (S),1
dd692dd1-f626-4801-98b8-4d8e32484a74,Haven - Main Collection - Black on Black Panel Hat,1
3ecae8bb-077c-4dc6-969d-a86d2579f4c3,Stiiizy - Rainbow Punch Live Rosin Jam 1g,10
6cbffa35-484d-4523-96d4-3cdf4f54545b,Haven - Civic Collection - Central Valley Shirt Teal (S),1
18863d8d-c353-49bc-9626-4cf228c4f9e7,Haven - Civic Collection - I love LA Hoodie v2 (M),1
3ee952b4-1f0b-4ed2-a982-89dc9e7df6a9,Maven - Sample - Blueberry Skittles Preroll 5pk,30
7efb3cdd-4770-4df0-8908-3c47bdfc6628,Haven - Grey Women's track shorts (XL),1
58db7679-8f1e-4dc5-afd0-8267249c0d32,Haven - Main Collection - Emblem Only Enamel Pin,1
ed6795aa-fc2f-4fef-8c40-0d89257a00f0,Haven - Civic Collection - Inland Empire Shirt (S),1
6e6ccffd-1876-4f15-8c43-034b2b3a3b68,Haven - Camo Black Windbreaker (3XL),1
6584c3c1-6114-4ce3-b236-d866c1516091,Stiiizy - Skywalker All In One 1g,40
7150af31-9543-4344-824a-9f6c3696f5cb,Haven - Civic Collection - I love IE Zip Up Hoodie (XL),1
d3d6497a-ab23-43f8-88dd-75d7a0a601a9,Haven - Main Collection - Find Your Haven Shirt (XXL),1
fc70df76-ebcd-4e56-a432-8f54d57dd624,Haven - Civic Collection - Central Valley Women's Tee Teal (L),1
75359e9d-4111-4fc4-af72-9f2db98363bd,Haven - Main Collection - Heather Grey Beanie,1
e02c6618-cabd-468c-abcf-f4faef42046c,Stiiizy - White - Triangle Sherbert 3.5g,20
e73f4277-9bec-492f-851c-7a81eecef607,Featured Farms - Promo - Gelato #41 Infused Prerolls 2pk 1g,10
109366d0-32db-4766-9f4d-7025c46b957b,Haven - Main Collection - Heather Grey W/ Black Rim Logo Hat,1
592758cd-b161-48b7-bc43-1d10b2fda08f,Haven - Main Collection - Find Your Women's Tee (S),1
5e067288-47d5-4658-95cb-bc1ec768c202,Haven - White Bird Shirt (S),1
364c35a9-9ca7-48a7-90ba-a1ac3976e27e,Haven - Civic Collection - Long Beach Shirt (L),1
47621f17-1e77-47ec-b5cd-1f5abd7033f5,Astral Farms - Jack Herer 3.5g,32
a0ddfa13-9196-4c4c-8806-8b026689263b,Haven - Civic Collection - Central Valley Shirt Teal (3XL),1
81458131-a6ba-403a-a3a7-2c1369d565be,Haven - Civic Collection - Inland Empire Shirt (XXL),1
c61ea5d7-a2a5-4302-b693-34c44a658e8f,Haven - Camo Black Windbreaker (S),1
013eba43-4912-4e6c-b74c-c2c189fbd743,Haven - Civic Collection - I love IE Zip Up Hoodie (S),1
ccbe5728-753d-4b92-b631-38e5b08750fa,Haven - Civic Collection - Central Valley Women's Tee Teal (M),1
4c742b4a-0f8e-4046-ba95-9e0bfc141310,Featured Farms - Promo - Apple Jack Infused Prerolls 2pk 1g,10
4239f219-b0fd-48ac-9bb5-625a202f8526,Haven - Head in the clouds Shirt (3XL),1
da6bb602-bfe7-47e8-a581-801e9bb42cd9,Haven - Civic Collection - Central Valley Hoodie (XXL),1
c9646a30-da1b-455d-93dd-e3eb7fe8ae30,Haven - Civic Collection - Inland Empire Shirt (L),1
c25ae216-c342-48e4-a332-82fe961f46a9,Haven - Civic Collection - Central Valley Shirt Teal (XXL),1
e5c16d32-c919-4079-8d51-8d476561c988,Featured Farms - Promo - Oreo Blizzy Infused Prerolls 2pk 1g,10
9f4c098f-a0bb-4507-b70e-f6aa655dddc5,Haven - Main Collection - Be Nice Hoodie (M),1
fc183cb0-054d-4d4f-8430-72464ac29d0c,Featured Farms - Promo - Biscotti Infused Prerolls 2pk 1g,10
4d557cb0-0e43-461a-b1bf-4560ef6536fe,Astral Farms - Z5 3.5g,32
94bdb2d6-571f-4e16-812b-0e0eec3175a1,Haven - Black Shark Shirt (S),1
e28f46ae-c037-4568-ad16-45d4dcf268ff,Haven - Main Collection - Be Nice Hoodie (XL),1
6b4ddc50-b62b-444b-8c70-7ed4da204691,Rove - Strawnana Remedies 1:1 CBD Vape .5g,10
05dc3dae-d2b2-4c70-a719-ad6dcce7000f,Featured Farms - Promo - Cherry Popperz Infused Prerolls 2pk 1g,10
38b37250-a7e2-43ec-a3e1-ab49d8658094,Haven - Main Collection - Be Nice Hoodie (XXL),1
ffe919d4-ed33-46f0-b219-a28cbbdb908e,Haven - Black Shark Shirt (XS),1
be6f4f07-26d4-4364-b8bb-afc820c12986,Haven - White Honey Racerback Tank (XL),1
b22dbd84-a669-4613-98a7-42b788617f64,Haven - Main Collection - Be Nice Hoodie (3XL),1
93b23c4b-14e6-4d73-ba79-858da3284994,Haven - Main Collection - Be Nice Shirt (M),1
d35e7168-470b-459e-95eb-899e0bb741a4,Haven - Civic Collection - Los Angeles Shirt (XXL),1
8ff96f4d-ae01-44aa-9524-16965c869e53,Haven - Black Honey Racerback Tank (M),1
6768a9cb-9323-43af-bbec-4659abe72bab,Haven - Main Collection - Be Nice Shirt (XL),1
02d978b5-0ff8-4b0c-8774-981d2acdc8d4,Haven - Black Honey Racerback Tank (XL),1
075069a1-932f-4257-b2c8-e1d20c0d511f,Haven - Civic Collection - Long Beach Shirt (XS),1
00c2ce9f-7357-41a9-a15d-81c0ea0dd0f4,Haven - Civic Collection - Long Beach Shirt (XXL),1
384948fb-8e56-485d-ac78-a50d1e88a6e7,Haven - White Logo Shirt (3XL),1
fcaee133-a399-486f-8af2-83c000c16cba,Haven - Main Collection - Be Nice Shirt (3XL),1
fe6a76e6-9f43-4405-876a-5696d882af6c,Haven - White Logo Shirt (4XL),1
c6bffd97-93a6-4f9f-be14-0855b6be67d6,Haven - Civic Collection - Inland Empire Crop Top,1
d5189cac-3cb5-4d39-93ba-8ded468d19a9,Haven - Black Logo Shirt (S),1
39ddd262-f280-4b78-8f38-e63051ce4dac,Haven - Civic Collection - I Heart LB Zip Up Hoodie (L),1
d7a33c27-aa42-4c52-847d-dcda518f78a7,Haven - Civic Collection - I Heart LB Zip Up Hoodie (XXL),1
084edb6c-5c3a-42eb-aab9-223ddaae5c73,Haven - Civic Collection - I love IE Zip Up Hoodie (M),1
25573b83-5d5f-4b20-b8ec-63aff402052a,Haven - Civic Collection - Central Valley Women's Tee Teal (XXL),1
ae4dee87-5ded-40dc-90a3-98ca2c6a66e7,Haven - Main Collection - Find Your Haven Hoodie (S),1
97528544-0f91-4ead-8685-49e5916421c2,Haven - Civic Collection - Inland Empire Shirt (M),1
954bd836-b966-41c8-a853-13b35a6b0c5d,Haven - Civic Collection - I love LA Hoodie v2 (L),1
425b11f3-62cc-49c5-9423-fca7066cde27,Haven - Civic Collection - Long Beach Shirt (XL),1
59d7c82d-5711-46b2-9d9f-b68b1be25a3c,Haven - White Bird Shirt (4XL),1
20a02eb3-be1e-4171-88d6-1b170216d858,Turn - Lemonade Stand Turn Up Disposable 1g,10
7775ba68-de69-4f05-a238-219a7e3fd4fa,Haven - Civic Collection - I Heart LB Zip Up Hoodie (M),1
d1dd53c8-7ab8-42ef-99d5-f03154482214,Turn - Havana Colada Turn Down Disposable 1g,10
5a3e2bb6-b101-44ff-a923-4580dc9820fa,Haven - Civic Collection - I love IE Zip Up Hoodie (L),1
164b66dc-5f70-4ded-bbba-5575346cd31e,Haven - Civic Collection - Los Angeles Shirt (S),1
b296cff3-4362-4d29-8af4-8ca7a94abe16,Haven - Civic Collection - Los Angeles Shirt (XL),1
74ff2119-f6a8-4be4-bc27-e653e56da5ee,Haven - White Honey Racerback Tank (XXL),1
43c5fd6a-fa52-4960-b59b-7cae9714ba46,Haven - Civic Collection - Los Angeles Shirt (3XL),1
089212de-e992-4682-ac8b-755a9330dec8,Haven - Black Honey Racerback Tank (XXL),1
0d71b1e1-691c-4d92-9d5d-b96f2beffa11,Haven - Civic Collection - Long Beach Shirt (S),1
b5bc36fc-254d-4481-bcea-f55436410618,Haven - White Bird Shirt (XS),1
7bb426d4-f934-4515-be3c-f257e2071538,Haven - Civic Collection - I Heart LB Zip Up Hoodie (S),1
e246888c-dd29-4b56-bf4b-9304e44cbd1c,Haven - White Honey Racerback Tank (S),1
19ccb652-b484-40f4-9a35-416876498657,Haven - Black Logo Shirt (XXL),1
7daedb0d-3065-4eb5-8177-60600aed3cf1,Stiiizy - Black - Cherry Popperz 3.5g,20
5d630f36-ebb3-4db8-9396-7b1a38e04b37,Stiiizy - Blueberry Shortcake Live Resin Pod 1g,5
a7870a29-2a06-4f69-99a6-4e8fcd4210b4,Presidential - Gorilla Goo THC Design Moonrocks 3.5g,32
c589a1a3-fa36-4bff-9cf8-87b03f9743a1,West Coast Cure - Papaya Cake Diamonds 1g,10
46d2f7b7-e173-473a-800a-1cf5f47fa6b6,Stiiizy - Pink Battery,5
5863ff2f-a598-4539-bfba-1ab594e49dcf,Stiiizy - Sample - Black Truffle 3.5g,
1079ce2e-38b9-4599-bba7-3d65d76fd762,Stiiizy - Purple Animal Cookies Live Resin Pod .5g,5
1c9274df-0d5a-4a69-b44d-82c1c30871e8,Stiiizy - Purple Battery,5
1897e8f4-e1a1-4ea5-9320-9a7aa1c269ed,Stiiizy - Purple Runtz Pod Live Resin 1g,5
26529d1a-4d74-45c3-9530-2acafd1d1b1c,Stiiizy - Black Truffle 3.5g,20
4d10283d-5f26-4df3-b51f-02f46d6fd81a,Stiiizy - Banana Cream Cake Live Resin Pod .5g,5
2af7a2d6-14ea-4703-b932-aae332577591,Papa & Barkley - Strawberries & Cream Kitchen Gummies 100mg,12
2ce577cc-f1fd-429f-8ac7-2738d8a9fe5e,Papa & Barkley - Releaf Transdermal Patch CBD/THC 1:1 30mg,10
24cab5fb-c10c-4ef4-a021-f08862850c35,Papa & Barkley - Releaf Tincture THC Rich 1:30 30ml 900mg,12
7f91a2bd-009f-449f-be41-01a44ba44f0f,Stiiizy - Sour Apple Nano Gummies 100mg,10
8d3e500e-1a51-4e17-b021-535ec60f0ae1,Presidential - Pink Cookies THC Design Moonrocks 3.5g,32
4538678d-2982-49fd-a2b6-91fa3a5b1fd1,Stiiizy - Banana Sorbet Live Resin Pod .5g,5
b8ed322f-2371-4c86-acce-6536a0c9a10d,Presidential - Skywalker Rove Preroll 1g,10
3803fb8b-be8b-412c-8990-549a29f022dd,Presidential - Strawberry Moonrocks 1g,25
d125bd30-452b-494d-af18-9f4e86586646,Stiiizy - Sample - Grape Sorbet Live Rosin Badder 1g,10
adaf0767-0f9f-4236-8040-27640ab8c983,Stiiizy - Sample - King Louis XIII OG Pod 1g,
271ec154-e274-4643-97a1-c613bd227934,Presidential - Watermelon Moonrocks 1g,25
9ccaa1b6-c6f6-44cb-8ea1-dee4c1b407ac,Presidential - Waui Rove Blunt 1.5g,10
052c2428-1381-46cf-965b-c8ccc5cd3e16,Wyld - Sample -  Boysenberry Gummies 1:1:1,
314716d1-5ce0-4aac-a3ea-389b23cfb3d2,Presidential - XJ-13 THC Design Moonrocks 3.5g,32
631ac548-d7ef-42d1-9b60-0bb30688238e,Stiiizy - Skywalker 40's Infused Preroll 1g,10
f983aa0e-d456-4652-8843-d6741112a9a5,Stiiizy - Kush Cake Live Resin Diamonds 1g,10
8bfbbcac-99d8-42a1-92c5-ef80867bb134,West Coast Cure - King Louie Smalls 7g,16
cdc054fc-4654-4c4d-96a4-a06f17ad3f40,Stiiizy - Sour Strawberry Nano Gummies 100mg,10
f19da0bc-e369-48e6-850b-25249cb4401e,West Coast Cure - Sample - King Louie 7g Smalls,1
474cb0c1-2441-4d85-83ab-a872becf81f9,West Coast Cure - Lemon Twist Preroll 1g,10
c7ac6a5f-cfb7-4fd3-acb8-e07f4fb76624,Rove - Sample - Bubble Burzt Vape 1g,
28a2d836-7062-4460-9956-fe9e53f3418a,Stiiizy - Watermelon Wave Nano Gummies 100mg,10
a67ee9ea-bcf0-4de2-8b6d-2cae98cb83c0,Rove - Skywalker OG RTU Live Resin Diamonds Vape 1g,10
b2763f87-9443-481f-b3a7-bae6113c89c2,Stiiizy - Pineapple Express 40's Mini Infused Blunts 5pk,10
3429d414-28f1-4ef5-a15b-2bcb1dd3ff15,Stiiizy - Pink Acai 40's Mini Infused Blunts 5pk,10
12d33a50-0450-4d2d-83c4-deb4b57b1d08,Turn - Sample - Hollywood Chai Turn Up Disposable 1g,10
045e1ea1-d25f-44e3-984f-8b6dc57a75e1,Turn - Tokyo Sweet Rose Turn Hybrid Disposable 1g,10
afd224d1-0c07-4df5-863d-c2828a012dcc,Stiiizy - White Raspberry 3.5g,20
052635cb-7fcb-4fff-a1ee-c81f16f15557,Stiiizy - Blue Dream 40's Blunt 2g,10
d1130557-201b-4c9b-9751-04fc703a79ce,Stiiizy - White Raspberry Naked Blunt 2g,10
977e858b-48ed-459c-aba2-62efa90f8ad2,DO NOT USE Stiiizy - White Runtz  Live Resin Sauce 1g,10
eeb9a008-3a87-407a-891c-2ea625678e4f,Sip Elixirs - Sample - Watermelon Chill 100mg,64
40897f20-290b-41e1-864e-b4388c4019c4,Haven - Limited Edition - Air Freshener,20
f14361af-6a5f-4d0c-bc06-9e75c208d15b,Stiiizy - WTRMLN Live Resin Pod 1g,5
7b839caf-1956-4385-b6eb-834dff101778,Stiiizy - Zelato Naked Blunt 2g,10
a41002b8-3d66-4d3c-9920-a7961b34fc78,Fog City Farms - Lemon Cherry Gelato 7g,16
f9678d2f-40ba-4fcd-a263-fe9ade464e56,Jeeter - Blueberry Kush Infused XL Preroll 2g,10
2e57217e-3658-4bbc-a215-c9a4506691b2,Stiiizy - Biscotti 40's Mini Infused Blunts 5pk,10
43a2a202-6afc-4b95-a684-7df78049e9a0,Stiiizy - Purple Punch 40's Mini Infused Blunts 5pk,10
5eb85e76-a7ca-4412-9b21-984c6d791b88,Stiiizy - Blue Burst 40's Mini Infused Preroll 5pk,10
0b6399be-08b3-4810-9ed7-7859038c8ef7,West Coast Cure -  Dabilicious Vape 1g,10
656ceafa-8280-4205-903e-f52edaca023c,Stiiizy - Blue Burst 40's Mini Infused Blunts 5pk,10
7354c92f-3ab8-4a13-a58a-a8d5379e2f14,Stiiizy - Blue Dream 40's Mini Infused Blunts 5pk 2.5g,10
9529d006-ad1b-4e76-8847-d9b7eaba5b5a,Stiiizy - King Louis XIII 40's Mini Infused Preroll 5pk,10
53f9efb9-37dd-48d5-a599-4b158c4d428b,Kurvana - Mimosa ASCND 1g,10
2c6ba911-d001-437f-92d0-dd9d27e53118,Fog City Farms - Sample - Banana Jelly 3.5g,16
059cd4de-00e8-4a23-b735-433be959e468,Fog City Farms - Sample - Santa Cruz Dream 7g,16
d62b1ff3-61c0-4691-b193-adb25bfa939d,Stiiizy - Purple Punch 40's Mini Infused Preroll 5pk,10
f3fa4061-51fe-4b74-978c-e79b53a11ce5,Stiiizy - Watermelon Z 40's Mini Infused Preroll 5pk,10
fb30e7ad-2cbd-4a06-b652-9a2e93ef1bde,Fog City Farms - Banana Jelly 3.5g,16
ba4f7d68-6240-45b1-9936-a84c95c33ce3,Kurvana - True OG Originals 1g,10
ff3540ba-d317-4c38-876b-34f5f24edc5c,Stiiizy - King Louis XIII 40's Mini Infused Blunts 5pk,10
49fcf720-0c2b-4203-8797-fd4f6482fce0,Stiiizy - Skywalker OG 40's Mini Infused Blunts 5pk,10
f12b768a-85ca-4fbb-8c16-eaeb18416315,Stiiizy - Pink Acai 40's Mini Infused Prerolls 5pk 2.5g,10
0999bd12-b28f-4d48-a8e6-c4b7f1963bea,Stiiizy - Strawberry Cough 40's Mini Infused Preroll 5pk,10
9eb779fa-78ac-4d33-b2de-9b92afc087b9,Stiiizy - Pineapple Express 40's Mini Infused Preroll 5pk,10
5e92173e-e809-44dc-bbbe-800f7fcf522f,Turn - Gone Bananas Turn Up Disposable 1g,10
b09a687e-9342-48bc-bfee-0f3f97fe22cf,Stiiizy - Watermelon Z 40's Mini Infused Blunts 5pk 2.5g,10
028aa0fc-48e0-4a39-bc54-f0689ef02319,Do not use Stiiizy - Infused 40's Blue Dream Mini Preroll 2.5g,10
528f3c15-4751-4d45-a43e-6793e6961fa4,Do not use Stiiizy - 40 Mini Preroll Pineapple Express 2.5g,10
aab6ec67-f73a-46b6-af3f-41cfd26f1c6a,West Coast Cure - Watermelon Zlushie Jefferey Infused Preroll 1.2g,10
f2df88fb-eb0a-4638-92e5-bd9cf82cd6bf,Almora - Sample - Raspberry & Hibiscus 100mg,10
9e43b43e-6b42-4b01-ac60-8d0814a2aff0,West Coast Cure - Lemon Burst Jefferey Infused Preroll 1.2g,10
e8f0cc7e-c741-4f8d-99d5-7bd1e70dfcfb,Rove - Haven Blue Slim Battery,5
b5668dc6-5783-4644-88f6-85e4f9514a91,Ghost Pack - Promo - Fuji Apple  Infused Pre-roll 7pk 3.5g,10
67a56d79-4857-45f2-98a3-4ddb9426ecad,Stiiizy - Banana Mac Live Resin Sauce 1g,10
bff6d1c1-1174-4782-ad08-76c728a7135c,DO NOT USE Stiiizy - Banana Pie Live Resin 1g,10
