Product Name,Purchase Order Date,Purchase Order Number,Purchase Quantity
West Coast Cure - Tangie Preroll 1g,2025-01-22 16:54:58,PO-0001249,100
West Coast Cure - Tangie Preroll 1g,2025-01-28 9:16:58,PO-0001262,90
West Coast Cure - Tangie Preroll 1g,2025-03-26 18:08:08,PO-0001474,150
West Coast Cure - Tangie Preroll 1g,2025-02-18 11:30:36,PO-0001352,120
West Coast Cure - Tangie Preroll 1g,2025-02-26 13:22:49,PO-0001377,180
West Coast Cure - Tangie Preroll 1g,2025-01-14 9:36:51,PO-0001214,60
Block Party - Gummy Bear 28g,2025-03-17 12:27:02,PO-0001432,497
Block Party - Gummy Bear 28g,2025-04-08 14:02:31,PO-0001527,235
Uncle Arnie's - Iced Tea Lemonade 10mg,2025-02-03 10:41:33,PO-0001279,312
West Coast Cure - Cream Puff Live Resin Vape 1g,2025-03-26 18:08:08,PO-0001474,400
Turn - Hot Girl Summer Turn Up Disposable 1G,2025-03-13 14:26:51,PO-0001428,510
Camino - Watermelon Lemonade Gummies 100mg,2025-03-24 14:20:00,PO-0001461,700
Plug Play - Sample - EXOTICS Kiwi Burst 1g,2025-04-06 11:35:59,PO-0001519,25
Stiiizy - Rose Battery,2025-01-31 12:07:07,PO-0001277,145
Camino - Promo - Watermelon Spritz Sours Gummies 10mg,2025-03-03 16:39:54,PO-0001392,192
Turn - Hot Girl Summer Turn Up Disposable 1G,2025-02-24 16:23:17,PO-0001370,500
Turn - Hot Girl Summer Turn Up Disposable 1G,2025-03-26 13:50:36,PO-0001473,660
Stiiizy - Apple Fritter Pod 1g,2025-03-21 13:40:13,PO-0001455,100
Stiiizy - Apple Fritter Pod 1g,2025-01-22 10:20:28,PO-0001245,220
Stiiizy - Apple Fritter Pod 1g,2025-04-01 15:45:38,PO-0001494,300
Stiiizy - Apple Fritter Pod 1g,2025-03-12 10:08:33,PO-0001420,100
Stiiizy - Watermelon Z Pod 1g,2025-02-25 14:31:57,PO-0001373,400
West Coast Cure - Sour Roll Premium Bag 3.5g,2025-01-14 9:36:51,PO-0001214,320
West Coast Cure - Blackberry Kush Vape 1g,2025-03-06 13:07:28,PO-0001401,160
Stiiizy - Diamond OG Live Resin Diamonds 1g,2025-03-21 13:40:13,PO-0001455,400
Stiiizy - Diamond OG Live Resin Diamonds 1g,2025-02-14 9:04:49,PO-0001337,500
Stiiizy - Diamond OG Live Resin Diamonds 1g,2025-04-25 10:12:10,PO-0001580,450
Astronauts - Space Sour 3.5g,2025-03-04 13:37:44,PO-0001394,416
Stiiizy - Strawberry Shortcake Liquid Diamond Pod 1g,2025-02-14 9:04:49,PO-0001337,30
West Coast Cure - Blackberry Kush Vape 1g,2025-03-26 18:08:08,PO-0001474,80
Stiiizy - Diamond OG Live Resin Diamonds 1g,2025-04-16 12:41:28,PO-0001550,400
West Coast Cure - Orange Creamsicle Jefferey Infused Pre-Roll 1.2g,2025-01-14 9:36:51,PO-0001214,30
Camino - Watermelon Spritz Sours Gummies 100mg,2025-02-13 13:24:04,PO-0001334,120
Stiiizy - Diamond OG Live Resin Diamonds 1g,2025-04-01 15:45:38,PO-0001494,330
Camino - Watermelon Spritz Sours Gummies 100mg,2025-03-24 14:20:00,PO-0001461,840
Papa & Barkley - Releaf Balm CBD Rich 3:1 (15ml) 180mg,2025-02-07 7:44:16,PO-0001294,48
Papa & Barkley - Releaf Balm CBD Rich 3:1 (15ml) 180mg,2025-04-10 15:47:56,PO-0001533,36
Dr. Norm's - Salted Caramel Blondie 100mg,2025-02-26 11:59:02,PO-0001375,72
Dr. Norm's - Salted Caramel Blondie 100mg,2025-01-21 10:43:34,PO-0001242,36
Dr. Norm's - Salted Caramel Blondie 100mg,2025-04-03 9:57:41,PO-0001504,24
Dr. Norm's - Salted Caramel Blondie 100mg,2025-02-17 11:56:57,PO-0001341,12
Stiiizy - Diamond OG Live Resin Diamonds 1g,2025-03-12 10:08:33,PO-0001420,300
Dr. Norm's - Salted Caramel Blondie 100mg,2025-02-05 10:27:13,PO-0001289,36
Stiiizy - Pink Acai Pod .5g,2025-04-01 15:45:38,PO-0001494,100
Dr. Norm's - Salted Caramel Blondie 100mg,2025-03-27 12:46:35,PO-0001476,24
Papa & Barkley - Releaf Balm CBD Rich 3:1 (15ml) 180mg,2025-03-19 14:39:54,PO-0001447,48
West Coast Cure - Rainbow Sherbet Mini Preroll 6pk 2.1g,2025-04-18 9:09:08,PO-0001557,150
West Coast Cure - Rainbow Sherbet Mini Preroll 6pk 2.1g,2025-01-28 9:16:58,PO-0001262,200
West Coast cure - Dosidos Live Resin Sugar 1g,2025-02-12 10:20:00,PO-0001326,230
Papa & Barkley - Releaf Balm CBD Rich 3:1 (15ml) 180mg,2025-03-28 15:31:04,PO-0001479,108
Papa & Barkley - Releaf Balm CBD Rich 3:1 (15ml) 180mg,2025-01-10 13:56:58,PO-0001210,72
Camino - Sample - Wild Cherry Gummies 1:1:1 THC:CBC:CBG 100mg,2025-04-11 10:10:40,PO-0001536,16
Camino - Sample - Wild Cherry Gummies 1:1:1 THC:CBC:CBG 100mg,2025-04-11 9:51:28,PO-0001535,25
Pretty Dope - Rose All Day Live Resin Vape 1g,2025-03-03 15:05:57,PO-0001388,110
Pretty Dope - Rose All Day Live Resin Vape 1g,2025-02-10 16:48:59,PO-0001324,60
Pretty Dope - Rose All Day Live Resin Vape 1g,2025-02-24 14:52:47,PO-0001368,60
Pretty Dope - Rose All Day Live Resin Vape 1g,2025-03-31 15:17:06,PO-0001486,60
Pretty Dope - Rose All Day Live Resin Vape 1g,2025-03-17 13:29:29,PO-0001434,40
Stiiizy - Purple Punch Pod .5g,2025-04-25 10:12:10,PO-0001580,100
Astronauts - Space Sour 3.5g,2025-02-18 11:18:52,PO-0001351,265
Astronauts - Space Sour 3.5g,2025-04-02 12:45:25,PO-0001501,160
West Coast cure - Dosidos Live Resin Sugar 1g,2025-03-26 18:08:08,PO-0001474,200
Pretty Dope - Rose All Day Live Resin Vape 1g,2025-01-27 12:12:29,PO-0001255,20
Pretty Dope - Rose All Day Live Resin Vape 1g,2025-04-14 11:46:55,PO-0001544,40
Pretty Dope - Rose All Day Live Resin Vape 1g,2025-01-20 15:12:11,PO-0001241,80
Pretty Dope - Rose All Day Live Resin Vape 1g,2025-03-25 9:10:44,PO-0001465,100
Papa & Barkley - Releaf Balm CBD Rich 3:1 (15ml) 180mg,2025-01-30 14:30:40,PO-0001274,12
Papa & Barkley - Releaf Balm CBD Rich 3:1 (15ml) 180mg,2025-03-05 14:15:59,PO-0001398,108
Presidential - Classic Preroll 1g,2025-02-26 15:57:18,PO-0001378,110
Side Hustle - Orange Creamsicle Shake 28g,2025-02-17 13:26:44,PO-0001344,96
Crave - Cookies and Cream Chocolate 100mg,2025-03-10 16:03:57,PO-0001411,270
Crave - Cookies and Cream Chocolate 100mg,2025-01-27 12:12:29,PO-0001255,10
Dr. Norm's - MAX Peanut Butter Chocolate Chip Cookie 100mg,2025-02-05 10:27:13,PO-0001289,72
Dr. Norm's - MAX Peanut Butter Chocolate Chip Cookie 100mg,2025-04-17 12:54:57,PO-0001555,48
Dr. Norm's - MAX Peanut Butter Chocolate Chip Cookie 100mg,2025-03-17 11:15:43,PO-0001431,24
Stiiizy - Purple Punch Pod .5g,2025-01-16 12:02:55,PO-0001226,50
Crave - Cookies and Cream Chocolate 100mg,2025-03-17 13:29:29,PO-0001434,40
Crave - Cookies and Cream Chocolate 100mg,2025-03-25 9:10:44,PO-0001465,80
Dr. Norm's - MAX Peanut Butter Chocolate Chip Cookie 100mg,2025-01-21 10:43:34,PO-0001242,60
Dr. Norm's - MAX Peanut Butter Chocolate Chip Cookie 100mg,2025-02-26 11:59:02,PO-0001375,144
Presidential - Classic Preroll 1g,2025-03-31 14:14:54,PO-0001484,300
Presidential - Classic Preroll 1g,2025-01-29 9:59:00,PO-0001266,200
Presidential - Classic Preroll 1g,2025-03-19 12:45:59,PO-0001445,200
Stiiizy - Watermelon Z Pod 1g,2025-01-22 10:20:28,PO-0001245,60
Stiiizy - Purple Haze Curated Live Resin Sauce 1g,2025-01-16 12:02:55,PO-0001226,400
Stiiizy - Purple Haze Curated Live Resin Sauce 1g,2025-02-25 14:31:57,PO-0001373,350
Almora - Motor Breath 3.5g,2025-03-12 13:22:45,PO-0001422,32
West Coast Cure - Sample - Watermelon Zkittlez Jefferey Infused 5pk 3.25g,2025-04-08 7:52:56,PO-0001525,13
Crave - Milk Chocolate 100mg,2025-01-14 8:37:03,PO-0001213,40
Flavorade - Sample - Lizzo Cake,2025-03-31 16:43:52,PO-0001490,10
Flavorade - Sample - Lizzo Cake,2025-03-31 16:43:52,PO-0001490,10
Blem - Rail Up 3.5g,2025-02-18 11:04:32,PO-0001349,96
Stiiizy - Pink Acai Pod .5g,2025-02-14 9:04:49,PO-0001337,60
West Coast Cure - OG Kush Jefferey Infused Preroll 1.2g,2025-01-22 16:54:58,PO-0001249,40
High Five - Pineapple Dream 5g,2025-03-10 12:21:12,PO-0001407,514
West Coast Cure - OG Mix Mini Preroll 6pk 2.1g,2025-02-12 10:20:00,PO-0001326,200
West Coast Cure - OG Mix Mini Preroll 6pk 2.1g,2025-03-26 18:08:08,PO-0001474,480
Pretty Dope - 510 Pink Battery,2025-04-14 12:15:26,PO-0001545,100
Pretty Dope - 510 Pink Battery,2025-03-31 15:51:56,PO-0001487,500
Traditional - Honey Butter 3.5g,2025-03-04 13:36:00,PO-0001393,96
West Coast Cure - OG Mix Mini Preroll 6pk 2.1g,2025-01-28 9:16:58,PO-0001262,100
West Coast Cure - OG Mix Mini Preroll 6pk 2.1g,2025-01-22 16:54:58,PO-0001249,110
West Coast Cure - OG Mix Mini Preroll 6pk 2.1g,2025-01-08 9:19:42,PO-0001201,180
West Coast Cure - OG Mix Mini Preroll 6pk 2.1g,2025-01-14 9:36:51,PO-0001214,120
Traditional - Honey Butter 3.5g,2025-03-18 14:59:23,PO-0001440,416
Traditional - Honey Butter 3.5g,2025-02-18 9:47:17,PO-0001348,256
Happy Fruit - Sublime Lemon Lime Rosin Gummies THC:CBD 1:2 100mg,2025-01-20 14:50:28,PO-0001237,264
Happy Fruit - Sublime Lemon Lime Rosin Gummies THC:CBD 1:2 100mg,2025-02-28 9:25:31,PO-0001383,264
Happy Fruit - Sublime Lemon Lime Rosin Gummies THC:CBD 1:2 100mg,2025-03-25 14:06:34,PO-0001468,240
Happy Fruit - Sublime Lemon Lime Rosin Gummies THC:CBD 1:2 100mg,2025-01-16 14:37:08,PO-0001228,144
Happy Fruit - Sublime Lemon Lime Rosin Gummies THC:CBD 1:2 100mg,2025-03-11 9:05:53,PO-0001413,336
Happy Fruit - Sublime Lemon Lime Rosin Gummies THC:CBD 1:2 100mg,2025-02-10 15:22:46,PO-0001320,168
Happy Fruit - Sublime Lemon Lime Rosin Gummies THC:CBD 1:2 100mg,2025-03-20 13:10:17,PO-0001449,96
Fog City Farms - Hashburger 3.5g,2025-01-23 8:22:31,PO-0001250,96
Traditional - Honey Butter 3.5g,2025-02-07 13:25:04,PO-0001316,352
Traditional - Honey Butter 3.5g,2025-04-02 14:40:03,PO-0001503,512
Fog City Farms - Hashburger 3.5g,2025-02-14 10:28:24,PO-0001338,576
Stiiizy - Apple Fritter Pod 1g,2025-02-25 14:31:57,PO-0001373,150
Stiiizy - Apple Fritter Pod 1g,2025-01-16 12:02:55,PO-0001226,170
West Coast Cure - Animal Cookies Live Resin Diamonds 1g,2025-03-26 18:08:08,PO-0001474,150
Stiiizy - Pink Acai Pod .5g,2025-01-22 10:20:28,PO-0001245,80
Stiiizy - Pink Acai Pod .5g,2025-01-31 10:54:33,PO-0001275,100
Stiiizy - Pink Acai Pod .5g,2025-02-25 14:31:57,PO-0001373,175
Stiiizy - Pink Acai Pod .5g,2025-03-21 13:40:13,PO-0001455,300
Flavorade - Rainbow Fritter Vape 1g,2025-03-11 12:30:04,PO-0001417,140
Papa & Barkley - Releaf Balm THC Rich 1:3 (50ml) 600mg,2025-02-07 7:44:16,PO-0001294,48
Papa & Barkley - Releaf Balm THC Rich 1:3 (50ml) 600mg,2025-03-19 14:39:54,PO-0001447,60
Papa & Barkley - Releaf Balm THC Rich 1:3 (50ml) 600mg,2025-01-30 14:30:40,PO-0001274,24
Papa & Barkley - Releaf Balm THC Rich 1:3 (50ml) 600mg,2025-03-05 14:15:59,PO-0001398,108
Papa & Barkley - Releaf Balm THC Rich 1:3 (50ml) 600mg,2025-04-10 15:47:56,PO-0001533,12
Papa & Barkley - Releaf Balm THC Rich 1:3 (50ml) 600mg,2025-03-28 15:31:04,PO-0001479,24
Side Hustle - Watermelon Z Vape 1g,2025-03-17 13:29:29,PO-0001434,30
Papa & Barkley - Releaf Balm THC Rich 1:3 (50ml) 600mg,2025-02-17 15:09:05,PO-0001345,24
Side Hustle - Watermelon Z Vape 1g,2025-01-20 15:12:11,PO-0001241,80
Sip Elixirs - Watermelon Chill 100mg,2025-02-10 15:51:03,PO-0001322,320
Side Hustle - Watermelon Z Vape 1g,2025-01-14 8:37:03,PO-0001213,200
Side Hustle - Watermelon Z Vape 1g,2025-04-14 11:46:55,PO-0001544,200
Side Hustle - Watermelon Z Vape 1g,2025-01-27 12:12:29,PO-0001255,960
Side Hustle - Watermelon Z Vape 1g,2025-03-31 15:17:06,PO-0001486,300
Side Hustle - Watermelon Z Vape 1g,2025-02-10 16:48:59,PO-0001324,160
Side Hustle - Watermelon Z Vape 1g,2025-03-10 16:03:57,PO-0001411,380
Side Hustle - Watermelon Z Vape 1g,2025-01-06 11:25:07,PO-0001191,80
Side Hustle - Watermelon Z Vape 1g,2025-03-03 15:05:57,PO-0001388,100
Side Hustle - Watermelon Z Vape 1g,2025-03-25 9:10:44,PO-0001465,300
Side Hustle - Watermelon Z Vape 1g,2025-02-24 14:52:47,PO-0001368,40
Uncle Arnie's - Iced Tea Lemonade 10mg,2025-02-24 11:39:27,PO-0001365,192
West Coast Cure - Sour Blueberry Live Resin Sugar 1g,2025-02-12 10:20:00,PO-0001326,230
Jeeter - Prevention Infused Resin Baby Cannons Preroll 3pk 0.5g,2025-02-13 8:35:19,PO-0001329,96
Bear Labs - Honey Pie Tier 3 Live Rosin 1g,2025-04-02 11:49:22,PO-0001499,300
Bear Labs - Honey Pie Tier 3 Live Rosin 1g,2025-04-21 15:10:09,PO-0001562,200
Bear Labs - Garlic Juice OGZ Tier 3 Live Rosin 1g,2025-04-21 15:10:09,PO-0001562,300
Jeeter - LA Glory Infused Preroll 0.5g,2025-03-24 11:28:09,PO-0001460,50
Side Hustle - Durban Poison Live Resin Vape 1g,2025-02-17 12:17:17,PO-0001343,120
Side Hustle - Durban Poison Live Resin Vape 1g,2025-04-14 11:46:55,PO-0001544,50
Side Hustle - Durban Poison Live Resin Vape 1g,2025-02-24 14:52:47,PO-0001368,100
Side Hustle - Durban Poison Live Resin Vape 1g,2025-04-21 13:52:28,PO-0001561,30
Side Hustle - Durban Poison Live Resin Vape 1g,2025-03-25 9:10:44,PO-0001465,300
Stiiizy - Biscotti Pod 1g,2025-04-25 10:12:10,PO-0001580,100
Stiiizy - Biscotti Pod 1g,2025-02-25 14:31:57,PO-0001373,100
Stiiizy - Biscotti Pod 1g,2025-01-22 10:20:28,PO-0001245,230
Stiiizy - Biscotti Pod 1g,2025-03-21 13:40:13,PO-0001455,300
Stiiizy - Biscotti Pod 1g,2025-01-16 12:02:55,PO-0001226,200
Stiiizy - Biscotti Pod 1g,2025-03-12 10:08:33,PO-0001420,100
Stiiizy - Biscotti Pod 1g,2025-01-31 10:54:33,PO-0001275,200
Stiiizy - Biscotti Pod 1g,2025-04-01 15:45:38,PO-0001494,200
Made from Dirt - Cooling Pain Relief Salve 1:1 100mg,2025-03-25 9:10:44,PO-0001465,30
Made from Dirt - Cooling Pain Relief Salve 1:1 100mg,2025-03-10 16:03:57,PO-0001411,30
Made from Dirt - Cooling Pain Relief Salve 1:1 100mg,2025-03-31 15:17:06,PO-0001486,40
Uncle Arnie's - Iced Tea Lemonade 10mg,2025-01-28 11:29:27,PO-0001263,72
Made from Dirt - Cooling Pain Relief Salve 1:1 100mg,2025-02-24 14:52:47,PO-0001368,20
Made from Dirt - Cooling Pain Relief Salve 1:1 100mg,2025-03-17 13:29:29,PO-0001434,30
Side Hustle - Jet Fuel Shake 28g,2025-04-14 9:23:53,PO-0001542,204
Uncle Arnie's - Iced Tea Lemonade 10mg,2025-03-24 10:53:37,PO-0001459,240
Jeeter - Watermelon ZKZ Infused XL Preroll 2g,2025-04-25 9:03:42,PO-0001578,200
Turn - Strawberry Haze Turn Up Disposable 1g,2025-02-10 15:37:13,PO-0001321,800
Turn - Strawberry Haze Turn Up Disposable 1g,2025-01-20 14:55:15,PO-0001238,540
Fog City Farms - Hashburger 3.5g,2025-03-06 10:25:48,PO-0001400,320
Turn - Strawberry Haze Turn Up Disposable 1g,2025-02-24 16:23:17,PO-0001370,400
Turn - Strawberry Haze Turn Up Disposable 1g,2025-01-09 12:58:51,PO-0001205,500
Turn - Strawberry Haze Turn Up Disposable 1g,2025-03-26 13:50:36,PO-0001473,2000
Presidential - Tropical Blunt 1.5g,2025-01-29 9:59:00,PO-0001266,200
Fog City Farms - Hashburger 3.5g,2025-01-16 16:05:22,PO-0001229,16
Jeeter - Pink Lemon Infused Preroll 1g,2025-03-25 14:28:17,PO-0001469,300
Jeeter - Pink Lemon Infused Preroll 1g,2025-02-19 11:20:22,PO-0001355,300
Presidential - Tropical Blunt 1.5g,2025-02-26 15:57:18,PO-0001378,30
Block Party - Kush Mintz 28g,2025-03-10 12:21:12,PO-0001407,797
Outrun - Lemon Cherry Gelato 7g,2025-01-20 14:02:47,PO-0001235,613
Presidential - Tropical Blunt 1.5g,2025-03-19 12:45:59,PO-0001445,50
Presidential - Tropical Blunt 1.5g,2025-02-14 13:42:57,PO-0001340,70
Plug Play - DNA King Louie 1g,2025-01-30 12:10:03,PO-0001273,150
West Coast Cure - Lights Out Headstash OG 3.5g,2025-02-18 11:30:36,PO-0001352,352
Pretty Dope - Platinum Kush Vape 1g,2025-03-25 9:10:44,PO-0001465,220
Flavorade - Papaya Punch Vape 1g,2025-03-31 16:43:52,PO-0001490,240
Jeeter -  High Tide Liquid Diamonds Vape 1g,2025-03-25 14:28:17,PO-0001469,450
Dr. Norm's - Peanut Butter Chocolate Chip Cookies 10pk  100mg,2025-03-17 11:15:43,PO-0001431,60
Dr. Norm's - Peanut Butter Chocolate Chip Cookies 10pk  100mg,2025-02-26 11:59:02,PO-0001375,60
Dr. Norm's - Peanut Butter Chocolate Chip Cookies 10pk  100mg,2025-03-27 12:46:35,PO-0001476,24
Dr. Norm's - Peanut Butter Chocolate Chip Cookies 10pk  100mg,2025-02-05 10:27:13,PO-0001289,24
Dr. Norm's - Peanut Butter Chocolate Chip Cookies 10pk  100mg,2025-01-07 13:47:06,PO-0001200,48
Dr. Norm's - Peanut Butter Chocolate Chip Cookies 10pk  100mg,2025-02-17 11:56:57,PO-0001341,36
Dr. Norm's - Peanut Butter Chocolate Chip Cookies 10pk  100mg,2025-04-03 9:57:41,PO-0001504,24
Stiiizy - Premium Jack Pod 1g,2025-02-14 9:04:49,PO-0001337,490
Dunzo - King Candy OG Vape 1g,2025-01-28 7:49:45,PO-0001260,1005
Pretty Dope - Watermelon Mojito Vape 1g,2025-02-04 14:57:12,PO-0001287,500
Kush Queen - Relieve 1:1 Bath Bomb 50mg,2025-01-27 12:12:29,PO-0001255,24
Pretty Dope - Watermelon Mojito Vape 1g,2025-03-03 15:05:57,PO-0001388,500
Kush Queen - Relieve 1:1 Bath Bomb 50mg,2025-02-24 14:52:47,PO-0001368,24
Pretty Dope - Watermelon Mojito Vape 1g,2025-02-17 12:17:17,PO-0001343,420
Vuze - Sample - Legend OG Live Resin Vape 1g,2025-03-31 16:17:12,PO-0001489,10
Pretty Dope - Watermelon Mojito Vape 1g,2025-03-25 9:10:44,PO-0001465,70
Kush Queen - Relieve 1:1 Bath Bomb 50mg,2025-03-10 16:03:57,PO-0001411,48
Pretty Dope - Watermelon Mojito Vape 1g,2025-04-14 11:46:55,PO-0001544,90
Pretty Dope - Watermelon Mojito Vape 1g,2025-01-27 12:12:29,PO-0001255,71
Pretty Dope - Watermelon Mojito Vape 1g,2025-04-21 13:52:28,PO-0001561,50
Pretty Dope - Watermelon Mojito Vape 1g,2025-02-24 14:52:47,PO-0001368,160
Pretty Dope - Watermelon Mojito Vape 1g,2025-01-20 15:12:11,PO-0001241,540
Dunzo - Wowie Whip Disposable 1g,2025-03-10 15:35:17,PO-0001410,1625
Pretty Dope - Watermelon Mojito Vape 1g,2025-01-14 8:37:03,PO-0001213,270
Pretty Dope - Watermelon Mojito Vape 1g,2025-03-31 15:17:06,PO-0001486,100
Stiiizy - Biscotti 40's Mini Infused Blunts 5pk,2025-03-21 13:40:13,PO-0001455,500
Kush Queen - Relieve 1:1 Bath Bomb 50mg,2025-01-20 15:12:11,PO-0001241,12
Stiiizy - Blue Dream Pod .5g,2025-04-01 15:45:38,PO-0001494,100
Kush Queen - Relieve 1:1 Bath Bomb 50mg,2025-01-14 8:37:03,PO-0001213,24
Stiiizy - Blue Dream Pod .5g,2025-03-21 13:40:13,PO-0001455,200
Kush Queen - Relieve 1:1 Bath Bomb 50mg,2025-02-10 16:48:59,PO-0001324,72
CES - Zerealz Budder 1g,2025-04-02 11:49:22,PO-0001499,134
Jeeter - Miracle Moment Infused Preroll 0.5g,2025-03-24 11:28:09,PO-0001460,50
Stiiizy - Pineapple Runtz Pod 1g,2025-02-14 9:04:49,PO-0001337,360
Stiiizy - Truffle Sundae Curated Live Resin Sauce 1g,2025-02-14 9:04:49,PO-0001337,400
Uncle Arnie's - Iced Tea Lemonade 10mg,2025-02-13 13:24:53,PO-0001335,168
14mm Inside Out Round Design Bowl,2025-04-06 14:53:28,PO-0001520,240
Lime - Sample - Watermelon Runtz Infused Pre Roll 1.75g,2025-04-10 15:44:32,PO-0001534,10
Pretty Dope - Dream Queen Vape 1g,2025-04-14 9:23:53,PO-0001542,100
Pretty Dope - Dream Queen Vape 1g,2025-03-31 15:17:06,PO-0001486,300
Pretty Dope - Dream Queen Vape 1g,2025-03-03 15:05:57,PO-0001388,300
Pretty Dope - Dream Queen Vape 1g,2025-04-14 11:46:55,PO-0001544,40
High Gorgeous - Sample - Cheeky Minx 1:1 THC:CBD 1000mg,2025-03-10 12:40:57,PO-0001408,49
Crave - Milk Chocolate 100mg,2025-03-10 16:03:57,PO-0001411,20
Lime - Fruit Punch Live Resin Syrup 1000mg,2025-03-13 14:39:43,PO-0001429,50
Crave - Milk Chocolate 100mg,2025-03-25 9:10:44,PO-0001465,80
Stiiizy - Blue Dream Pod .5g,2025-01-31 10:54:33,PO-0001275,200
West Coast Cure - OG Kush Live Resin Vape 1g,2025-03-06 13:07:28,PO-0001401,30
Black Label - White Cherry Runtz 3.5g,2025-03-31 14:45:46,PO-0001485,582
Lime - Alien Gas Infused Preroll 1.75g,2025-01-23 14:27:09,PO-0001251,125
Presidential - Peach Mango Blunt 1.5g,2025-03-31 14:14:54,PO-0001484,160
Presidential - Peach Mango Blunt 1.5g,2025-03-07 9:22:46,PO-0001402,130
Presidential - Peach Mango Blunt 1.5g,2025-02-14 13:42:57,PO-0001340,90
Presidential - Peach Mango Blunt 1.5g,2025-02-05 15:25:07,PO-0001290,80
Flavorade - Cherry Zeltzer Cured Resin Vape 1g,2025-02-20 13:19:11,PO-0001361,120
Traditional - Mamba 24 3.5g,2025-03-18 14:59:23,PO-0001440,928
Presidential - Peach Mango Blunt 1.5g,2025-01-29 9:59:00,PO-0001266,230
Bear Labs - Granddaddy Terps Budder 1g,2025-03-14 10:14:34,PO-0001430,250
Traditional - Mamba 24 3.5g,2025-02-18 9:47:17,PO-0001348,300
Pretty Dope - Dream Queen Vape 1g,2025-03-25 9:10:44,PO-0001465,500
Presidential - Peach Mango Blunt 1.5g,2025-01-15 10:22:44,PO-0001218,10
Presidential - Peach Mango Blunt 1.5g,2025-03-19 12:45:59,PO-0001445,100
Jeeter - Apples and Bananas Liquid Diamonds Vape 1g,2025-04-25 9:03:42,PO-0001578,500
Presidential - Peach Mango Blunt 1.5g,2025-02-26 15:57:18,PO-0001378,50
Jeeter - Apples and Bananas Liquid Diamonds Vape 1g,2025-01-27 8:46:15,PO-0001253,500
Stiiizy - Gelato 40's Infused Preroll 1g,2025-04-16 12:41:28,PO-0001550,100
Crave - Milk Chocolate 100mg,2025-01-27 12:12:29,PO-0001255,60
Dr. Norm's - Original Crispy Rice Bar 100mg,2025-02-26 11:59:02,PO-0001375,48
Dr. Norm's - Original Crispy Rice Bar 100mg,2025-03-06 10:21:22,PO-0001399,24
Dr. Norm's - Original Crispy Rice Bar 100mg,2025-03-27 12:46:35,PO-0001476,24
Dr. Norm's - Original Crispy Rice Bar 100mg,2025-03-17 11:15:43,PO-0001431,36
Dr. Norm's - Original Crispy Rice Bar 100mg,2025-01-07 13:47:06,PO-0001200,36
Dr. Norm's - Original Crispy Rice Bar 100mg,2025-01-21 10:43:34,PO-0001242,132
Dr. Norm's - Original Crispy Rice Bar 100mg,2025-04-03 9:57:41,PO-0001504,24
Crave - Milk Chocolate 100mg,2025-03-03 15:05:57,PO-0001388,40
Fog City Farms - Hashburger 3.5g,2025-03-11 12:18:58,PO-0001416,320
Dr. Norm's - Original Crispy Rice Bar 100mg,2025-02-05 10:27:13,PO-0001289,24
Blem - Promo - Bax Juice 3.5g,2025-03-10 11:50:41,PO-0001406,250
Pretty Dope - Platinum Kush Vape 1g,2025-03-03 15:05:57,PO-0001388,300
West Coast Cure - Guavamelon Live Resin Disposable 1g,2025-02-26 13:22:49,PO-0001377,70
Papa & Barkley - Capsules 1000mg 20ct,2025-01-30 14:30:40,PO-0001274,120
Jeeter -  Pink Lemon Infused XL Preroll 2g,2025-03-25 14:28:17,PO-0001469,210
Dr. Norm's - Sleep Well All In One Vape 1g,2025-04-03 9:57:41,PO-0001504,144
Dr. Norm's - Sleep Well All In One Vape 1g,2025-02-05 10:27:13,PO-0001289,132
Dr. Norm's - Sleep Well All In One Vape 1g,2025-02-26 11:59:02,PO-0001375,168
Dr. Norm's - Sleep Well All In One Vape 1g,2025-03-17 11:15:43,PO-0001431,180
West Coast Cure - Guavamelon Live Resin Disposable 1g,2025-04-07 14:14:52,PO-0001522,300
Dr. Norm's - Sleep Well All In One Vape 1g,2025-02-17 11:56:57,PO-0001341,12
Kush Queen - Awaken 1:1 Bath Bomb,2025-01-14 8:37:03,PO-0001213,12
Kush Queen - Awaken 1:1 Bath Bomb,2025-03-10 16:03:57,PO-0001411,12
Kush Queen - Awaken 1:1 Bath Bomb,2025-02-10 16:48:59,PO-0001324,12
West Coast Cure - Guavamelon Live Resin Disposable 1g,2025-03-06 13:07:28,PO-0001401,230
West Coast Cure - Guavamelon Live Resin Disposable 1g,2025-03-26 18:08:08,PO-0001474,300
West Coast Cure - Guavamelon Live Resin Disposable 1g,2025-02-12 10:20:00,PO-0001326,120
Kush Queen - Awaken 1:1 Bath Bomb,2025-01-06 11:25:07,PO-0001191,24
Kush Queen - Awaken 1:1 Bath Bomb,2025-02-24 14:52:47,PO-0001368,12
Dr. Norm's - MAX Snickerdoodle Cookie 100mg,2025-03-17 11:15:43,PO-0001431,120
Dr. Norm's - MAX Snickerdoodle Cookie 100mg,2025-01-07 13:47:06,PO-0001200,36
Dr. Norm's - MAX Snickerdoodle Cookie 100mg,2025-02-05 10:27:13,PO-0001289,72
Dr. Norm's - MAX Snickerdoodle Cookie 100mg,2025-02-26 11:59:02,PO-0001375,60
